sell：2023-04-12, 36630, 651.0, 100, 65100.0, 255140.0, 320240.0
buy：2023-04-12, 34020, 748.7, 100, 74870.0, 320240.0, 245370.0
sell：2023-04-13, 36600, 551.0, 100, 55100.0, 245370.0, 300470.0
sell：2023-04-14, 39260, 1519.0, 200, 303800.0, 300470.0, 604270.0
buy：2023-04-14, 25310, 1036.0, 100, 103600.0, 604270.0, 500670.0
buy：2023-04-14, 34460, 2667.0, 100, 266700.0, 500670.0, 233970.0
buy：2023-04-14, 35690, 2269.0, 100, 226900.0, 233970.0, 7070.0
sell：2023-04-17, 15140, 330.0, 100, 33000.0, 7070.0, 40070.0
sell：2023-04-20, 21600, 1056.0, 100, 105600.0, 40070.0, 145670.0
sell：2023-04-24, 36610, 1192.0, 100, 119200.0, 145670.0, 264870.0
buy：2023-04-24, 15140, 342.0, 100, 34200.0, 264870.0, 230670.0
sell：2023-04-25, 15140, 333.0, 100, 33300.0, 230670.0, 263970.0
buy：2023-04-25, 39030, 709.0, 100, 70900.0, 263970.0, 193070.0
sell：2023-04-26, 33190, 902.0, 100, 90200.0, 193070.0, 283270.0
sell：2023-04-26, 34460, 2508.0, 100, 250800.0, 283270.0, 534070.0
sell：2023-04-26, 39030, 689.0, 100, 68900.0, 534070.0, 602970.0
